release_year,duration_int,rating_encoded,country_encoded,genre_encoded,length_encoded,type_encoded
2007,88.0,7,80,7,1,0
2013,2.0,10,11,17,2,1
2012,90.0,9,19,7,1,0
2012,131.0,7,80,12,0,0
2004,158.0,12,30,7,0,0
2014,85.0,6,21,4,1,0
2014,110.0,6,80,4,1,0
2007,79.0,5,80,7,1,0
2017,3.0,11,80,8,2,1
2017,2.0,12,70,17,2,1
1962,185.0,12,80,0,0,0
2010,80.0,12,11,4,1,0
2005,116.0,12,30,12,1,0
2017,95.0,9,80,12,1,0
2013,99.0,9,19,7,1,0
2016,77.0,7,80,7,1,0
2015,91.0,11,11,7,1,0
2015,115.0,17,35,12,1,0
2017,1.0,12,79,3,2,1
2016,68.0,7,72,7,1,0
2017,1.0,9,81,16,2,1
2015,72.0,13,80,4,1,0
2014,73.0,13,80,4,1,0
2013,104.0,9,81,7,1,0
2001,90.0,9,27,0,1,0
2015,99.0,11,79,10,1,0
2009,109.0,7,80,12,1,0
2013,1.0,11,79,3,2,1
2012,108.0,11,75,0,1,0
2011,99.0,8,79,12,1,0
2014,99.0,9,81,7,1,0
1999,1.0,9,80,30,2,1
2017,88.0,12,30,13,1,0
2006,92.0,6,80,7,1,0
2016,73.0,12,35,10,1,0
2017,85.0,11,33,13,1,0
2016,91.0,12,80,10,1,0
1982,171.0,9,30,0,0,0
2016,80.0,5,80,12,1,0
2011,102.0,9,37,0,1,0
2017,76.0,11,80,27,1,0
2016,92.0,11,80,10,1,0
1993,82.0,7,81,0,1,0
2016,42.0,10,80,10,2,0
2004,131.0,6,80,0,0,0
2016,165.0,9,30,12,0,0
2016,91.0,8,80,7,1,0
2015,101.0,8,80,12,1,0
2018,1.0,12,79,11,2,1
2016,1.0,10,80,11,2,1
2016,53.0,10,80,10,2,0
2009,1.0,12,80,3,2,1
2009,1.0,12,80,3,2,1
2016,1.0,12,79,3,2,1
2015,3.0,12,79,3,2,1
1945,59.0,11,80,6,2,0
2016,3.0,12,80,11,2,1
2016,108.0,8,12,12,1,0
2018,89.0,12,80,12,1,0
2004,91.0,6,80,4,1,0
2016,84.0,5,80,10,1,0
2007,96.0,7,80,0,1,0
2017,124.0,9,30,0,0,0
2018,87.0,11,80,12,1,0
2013,113.0,8,80,12,1,0
2014,118.0,8,80,12,1,0
2016,2.0,11,81,3,2,1
2008,97.0,7,80,12,1,0
1981,1.0,14,37,2,2,1
1997,1.0,10,11,17,2,1
2005,161.0,12,30,7,0,0
2018,116.0,11,12,7,1,0
2007,104.0,6,80,7,1,0
2016,1.0,8,51,16,2,1
2020,89.0,14,80,4,1,0
2019,92.0,12,30,4,1,0
2019,90.0,12,80,4,1,0
2004,1.0,5,79,3,2,1
2017,50.0,9,80,10,2,0
2017,53.0,10,80,4,2,0
2018,113.0,10,80,10,1,0
2017,53.0,12,80,10,2,0
2017,54.0,12,80,10,2,0
2017,53.0,12,80,10,2,0
2017,54.0,10,80,10,2,0
2018,113.0,9,80,10,1,0
2017,53.0,10,80,10,2,0
2017,53.0,12,80,10,2,0
2018,53.0,12,80,10,2,0
2017,54.0,9,80,10,2,0
2017,54.0,12,80,10,2,0
2017,52.0,12,80,10,2,0
2017,54.0,12,80,10,2,0
2017,54.0,12,80,10,2,0
2018,53.0,10,80,10,2,0
2017,53.0,12,80,10,2,0
2018,53.0,12,80,10,2,0
2018,113.0,12,80,10,1,0
2012,53.0,10,80,19,2,0
2017,86.0,7,80,12,1,0
1995,102.0,7,80,12,1,0
2016,114.0,11,80,10,1,0
2009,99.0,8,79,12,1,0
2016,1.0,11,23,8,2,1
2018,1.0,11,81,11,2,1
2012,55.0,12,34,10,2,0
2015,91.0,11,35,10,1,0
2011,1.0,11,37,2,2,1
2015,7.0,11,80,30,2,1
2016,1.0,9,79,3,2,1
2013,117.0,5,18,12,1,0
2013,124.0,11,18,12,0,0
2016,1.0,11,81,16,2,1
2016,122.0,8,79,10,0,0
2014,84.0,8,80,7,1,0
2009,84.0,3,21,10,1,0
2018,120.0,8,2,0,0,0
1960,127.0,12,80,0,0,0
2007,122.0,7,80,0,0,0
2004,125.0,7,80,0,0,0
2017,1.0,9,27,8,2,1
2015,107.0,11,70,7,1,0
2016,91.0,8,80,0,1,0
2011,103.0,11,75,7,1,0
2012,103.0,11,75,7,1,0
2015,106.0,11,81,7,1,0
2014,2.0,15,11,17,2,1
2017,102.0,9,80,10,1,0
2013,1.0,12,80,11,2,1
2018,1.0,13,21,17,2,1
2012,97.0,11,19,7,1,0
1983,89.0,9,27,0,1,0
2017,92.0,9,7,10,1,0
2016,107.0,9,30,12,1,0
2018,86.0,9,80,10,1,0
2018,70.0,12,80,10,1,0
2018,66.0,11,80,10,1,0
2018,72.0,12,80,10,1,0
2019,111.0,11,79,12,1,0
1968,166.0,7,35,0,0,0
2016,135.0,12,75,12,0,0
2013,92.0,6,80,10,1,0
2017,87.0,10,30,10,1,0
2018,92.0,11,80,12,1,0
2017,89.0,11,80,10,1,0
2016,93.0,11,30,12,1,0
2018,1.0,12,80,11,2,1
2013,90.0,8,18,9,1,0
2015,76.0,11,2,10,1,0
2006,86.0,6,80,4,1,0
2016,111.0,5,68,0,1,0
2016,1.0,9,79,3,2,1
2016,124.0,11,13,0,0,0
2018,93.0,11,81,10,1,0
2012,1.0,12,79,3,2,1
2012,1.0,12,68,16,2,1
2018,139.0,11,13,0,0,0
2016,91.0,11,80,7,1,0
1984,86.0,11,27,0,1,0
2018,3.0,12,80,11,2,1
2017,122.0,9,30,7,0,0
2017,96.0,11,2,12,1,0
2014,88.0,12,30,12,1,0
2019,93.0,11,79,10,1,0
2018,90.0,7,11,13,1,0
2017,103.0,12,13,7,1,0
2018,102.0,11,79,0,1,0
2006,105.0,11,79,13,1,0
2015,117.0,9,30,7,1,0
2016,1.0,13,80,17,2,1
2007,126.0,7,80,12,0,0
2017,89.0,9,30,12,1,0
2007,82.0,5,83,10,1,0
2016,1.0,9,2,8,2,1
2007,82.0,11,75,0,1,0
2002,98.0,8,80,0,1,0
2016,96.0,8,80,12,1,0
1988,108.0,12,27,12,1,0
2011,1.0,13,80,17,2,1
2015,91.0,9,79,10,1,0
2015,163.0,11,70,12,0,0
2002,112.0,8,80,35,1,0
2000,137.0,12,30,7,0,0
2018,89.0,11,11,12,1,0
2007,86.0,8,80,13,1,0
2016,2.0,9,11,11,2,1
1997,187.0,9,30,12,0,0
2017,109.0,12,30,12,1,0
1990,77.0,8,80,6,1,0
2015,7.0,9,80,30,2,1
2003,1.0,9,14,16,2,1
1992,84.0,8,80,0,1,0
2011,140.0,12,30,12,0,0
2017,68.0,9,80,10,1,0
1992,117.0,8,80,0,1,0
2014,105.0,11,76,7,1,0
2009,91.0,6,80,0,1,0
2016,104.0,9,30,12,1,0
2010,1.0,9,80,21,2,1
2009,114.0,9,30,7,1,0
2013,112.0,11,75,7,1,0
1990,5.0,12,80,5,2,1
1988,48.0,12,80,19,2,0
2016,95.0,11,43,12,1,0
2006,89.0,6,79,4,1,0
2016,3.0,11,33,31,2,1
2016,108.0,11,80,12,1,0
2017,72.0,11,11,10,1,0
2007,109.0,8,80,35,1,0
2016,5.0,9,80,8,2,1
2016,105.0,8,21,12,1,0
2016,92.0,11,80,10,1,0
2018,95.0,6,80,4,1,0
2018,108.0,11,81,12,1,0
2015,85.0,6,21,0,1,0
1993,126.0,7,80,6,0,0
2015,118.0,9,30,15,1,0
2009,125.0,11,75,13,0,0
2012,112.0,9,50,7,1,0
2017,96.0,9,30,12,1,0
2018,81.0,12,80,4,1,0
2018,81.0,11,80,22,1,0
2017,92.0,12,30,12,1,0
1946,1.0,9,80,34,2,1
2002,127.0,11,30,12,0,0
1998,81.0,11,1,12,1,0
2018,133.0,11,21,12,0,0
2016,1.0,10,79,3,2,1
2006,1.0,12,79,3,2,1
2010,81.0,9,80,0,1,0
2016,108.0,11,21,12,1,0
1986,120.0,8,80,0,0,0
1980,149.0,9,80,12,0,0
2018,92.0,11,11,10,1,0
2018,96.0,6,72,10,1,0
1980,114.0,6,80,0,1,0
2018,8.0,9,80,30,2,1
2016,77.0,11,57,12,1,0
2018,90.0,11,79,12,1,0
2010,1.0,9,30,8,2,1
2016,1.0,14,81,17,2,1
2015,1.0,14,80,17,2,1
2016,1.0,14,81,17,2,1
2004,1.0,14,80,17,2,1
1998,1.0,14,80,17,2,1
2008,1.0,14,80,17,2,1
2000,1.0,14,21,17,2,1
1999,1.0,14,80,17,2,1
2006,1.0,14,80,17,2,1
2003,1.0,14,80,17,2,1
2007,1.0,14,80,17,2,1
2009,1.0,14,80,17,2,1
2005,1.0,14,80,17,2,1
2011,1.0,14,80,17,2,1
2011,24.0,14,80,19,2,0
2011,46.0,14,80,4,2,0
2011,24.0,14,80,19,2,0
2014,1.0,14,81,17,2,1
2014,55.0,14,80,19,2,0
2012,1.0,14,81,17,2,1
2012,24.0,14,80,4,2,0
2012,23.0,14,80,19,2,0
2001,1.0,14,80,17,2,1
1997,1.0,14,80,17,2,1
2002,1.0,14,80,17,2,1
1996,1.0,14,80,17,2,1
2013,1.0,14,80,17,2,1
2013,24.0,14,80,4,2,0
2013,24.0,14,80,4,2,0
2013,106.0,11,30,12,1,0
1942,52.0,9,80,6,2,0
2013,127.0,9,30,15,0,0
2015,86.0,5,80,10,1,0
1996,131.0,8,80,12,0,0
1984,93.0,9,27,7,1,0
2017,1.0,13,81,17,2,1
2017,97.0,11,80,12,1,0
2018,84.0,11,80,7,1,0
2011,1.0,12,80,8,2,1
2019,83.0,11,11,10,1,0
2016,2.0,11,1,16,2,1
2000,165.0,9,30,0,0,0
1994,154.0,8,80,6,0,0
2014,158.0,9,11,12,0,0
2012,89.0,8,79,0,1,0
2011,149.0,9,30,7,0,0
2014,3.0,9,30,16,2,1
2019,96.0,11,80,10,1,0
2015,1.0,11,80,16,2,1
2008,106.0,7,79,0,1,0
2009,1.0,11,74,16,2,1
2015,128.0,7,80,12,0,0
2017,1.0,11,81,16,2,1
2018,1.0,9,81,28,2,1
2008,98.0,6,80,4,1,0
2012,1.0,9,81,16,2,1
2009,99.0,6,80,4,1,0
2008,113.0,8,80,12,1,0
2013,71.0,11,7,10,1,0
2015,83.0,12,30,12,1,0
1980,129.0,8,80,6,0,0
2015,117.0,9,30,12,1,0
2015,93.0,5,80,10,1,0
2016,124.0,9,13,0,0,0
1996,177.0,9,30,12,0,0
1974,104.0,12,30,7,1,0
2018,113.0,6,80,4,1,0
1985,178.0,9,30,6,0,0
2012,1.0,9,30,16,2,1
2018,90.0,12,64,12,1,0
2005,154.0,9,30,7,0,0
2018,122.0,11,68,0,0,0
2010,115.0,11,30,13,1,0
2017,126.0,9,52,12,0,0
2016,88.0,5,80,10,1,0
2015,1.0,9,30,16,2,1
2011,99.0,9,19,12,1,0
2011,144.0,12,30,7,0,0
2015,1.0,11,81,16,2,1
1955,111.0,7,80,6,1,0
2004,1.0,9,45,16,2,1
2018,73.0,11,11,12,1,0
2016,4.0,11,80,8,2,1
2016,81.0,11,2,13,1,0
1984,114.0,7,80,0,1,0
2017,112.0,9,30,12,1,0
2017,80.0,12,79,10,1,0
2015,13.0,5,80,29,2,1
2016,24.0,12,81,10,2,0
2015,100.0,11,19,0,1,0
2017,2.0,11,79,3,2,1
2012,96.0,8,80,10,1,0
2015,88.0,12,43,0,1,0
2015,95.0,8,11,0,1,0
2010,112.0,7,80,12,1,0
2017,112.0,7,79,12,1,0
2014,6.0,9,11,8,2,1
2010,97.0,8,23,0,1,0
2017,97.0,11,80,10,1,0
2016,94.0,11,80,10,1,0
1980,97.0,8,27,0,1,0
2016,118.0,5,30,12,1,0
2017,1.0,11,81,8,2,1
2014,95.0,8,27,0,1,0
2017,1.0,12,79,3,2,1
2008,120.0,8,80,12,0,0
2012,84.0,5,45,12,1,0
2016,4.0,11,80,16,2,1
2008,101.0,8,80,12,1,0
2015,103.0,9,30,12,1,0
2017,5.0,11,79,3,2,1
2013,83.0,11,30,13,1,0
2010,1.0,9,30,16,2,1
2011,107.0,11,30,12,1,0
2010,136.0,9,30,12,0,0
2015,96.0,9,50,12,1,0
2016,45.0,9,35,10,2,0
2018,92.0,9,79,0,1,0
1985,1.0,11,80,2,2,1
1976,120.0,6,80,0,0,0
1979,119.0,6,80,12,1,0
1982,100.0,6,80,12,1,0
1985,92.0,6,80,12,1,0
1990,104.0,7,80,12,1,0
2017,93.0,8,80,0,1,0
2014,98.0,11,19,12,1,0
2018,80.0,11,80,10,1,0
2015,79.0,11,80,10,1,0
2014,122.0,9,30,0,0,0
2015,118.0,8,33,12,1,0
2017,89.0,11,11,7,1,0
2012,26.0,14,79,4,2,0
2016,3.0,9,75,16,2,1
2016,62.0,12,81,10,1,0
1968,137.0,8,80,6,0,0
1998,121.0,8,80,12,0,0
2016,8.0,12,80,30,2,1
2004,1.0,12,45,16,2,1
2017,103.0,11,30,12,1,0
2016,92.0,11,45,0,1,0
1995,89.0,8,27,0,1,0
2005,97.0,7,80,7,1,0
2004,134.0,9,30,0,0,0
1999,116.0,6,80,7,1,0
2018,110.0,9,80,12,1,0
2018,88.0,9,80,35,1,0
1998,3.0,9,37,2,2,1
2015,93.0,6,80,4,1,0
2013,1.0,5,80,11,2,1
2013,72.0,5,80,27,1,0
2016,141.0,9,30,12,0,0
2016,82.0,11,35,10,1,0
2003,117.0,7,80,0,1,0
1982,118.0,9,30,12,1,0
2013,91.0,11,35,10,1,0
2014,105.0,11,76,12,1,0
2016,94.0,9,11,7,1,0
1983,137.0,9,30,12,0,0
2014,1.0,12,52,16,2,1
2016,61.0,11,30,10,1,0
2012,86.0,8,80,7,1,0
2016,118.0,11,30,12,1,0
2016,173.0,9,30,12,0,0
2007,152.0,12,30,12,0,0
2014,99.0,9,19,12,1,0
2017,110.0,11,30,12,1,0
2017,116.0,12,30,12,1,0
2013,107.0,9,19,7,1,0
2018,109.0,7,67,0,1,0
2018,65.0,13,81,4,1,0
1945,32.0,9,80,6,2,0
2008,122.0,9,30,7,0,0
1964,228.0,9,30,6,0,0
2014,86.0,12,80,4,1,0
2010,72.0,10,2,4,1,0
2010,102.0,7,21,12,1,0
2015,140.0,9,11,7,0,0
2016,145.0,12,2,0,0,0
2005,126.0,9,30,12,0,0
2017,133.0,9,30,12,0,0
2008,141.0,9,30,12,0,0
2018,78.0,11,80,10,1,0
2014,1.0,12,81,11,2,1
2012,150.0,9,30,12,0,0
1982,153.0,9,30,7,0,0
2017,83.0,11,80,12,1,0
2017,95.0,11,80,0,1,0
2018,93.0,11,19,7,1,0
2015,1.0,10,80,21,2,1
2013,126.0,7,80,7,0,0
2019,95.0,8,80,12,1,0
2014,99.0,8,80,7,1,0
2017,93.0,6,80,4,1,0
2018,7.0,9,80,8,2,1
1955,93.0,12,35,6,1,0
2000,88.0,8,80,7,1,0
2013,88.0,7,80,7,1,0
1993,195.0,8,80,6,0,0
1988,120.0,8,80,7,0,0
1998,77.0,12,80,4,1,0
2010,112.0,7,80,0,1,0
1997,121.0,8,80,13,0,0
2000,117.0,8,80,13,1,0
2012,90.0,11,80,0,1,0
1993,110.0,6,80,4,1,0
2012,86.0,7,71,10,1,0
2011,95.0,7,80,0,1,0
2007,101.0,12,27,12,1,0
2014,1.0,9,68,16,2,1
2015,111.0,7,80,12,1,0
2013,54.0,12,80,10,2,0
2013,54.0,12,80,10,2,0
2013,54.0,12,80,10,2,0
2014,55.0,12,79,10,2,0
2013,54.0,12,80,10,2,0
2013,55.0,9,79,10,2,0
2014,55.0,12,80,10,2,0
2013,55.0,12,79,10,2,0
2014,55.0,12,79,10,2,0
2014,55.0,12,80,10,2,0
2012,102.0,9,76,7,1,0
2010,106.0,7,79,10,1,0
2016,1.0,11,11,30,2,1
2017,69.0,11,26,12,1,0
2015,1.0,9,77,16,2,1
2011,85.0,8,80,0,1,0
2010,146.0,8,80,7,0,0
2008,145.0,8,80,7,0,0
2016,103.0,16,79,12,1,0
1999,111.0,8,45,7,1,0
2019,125.0,11,80,12,0,0
2016,1.0,11,34,8,2,1
2011,115.0,9,30,7,1,0
1986,1.0,9,35,31,2,1
2002,168.0,11,30,12,0,0
2012,109.0,9,30,12,1,0
2002,148.0,12,30,7,0,0
2002,92.0,9,27,12,1,0
2011,91.0,7,80,13,1,0
2008,135.0,9,30,12,0,0
2019,71.0,12,80,10,1,0
2010,112.0,8,80,13,1,0
2017,4.0,9,79,3,2,1
2009,128.0,7,80,0,0,0
1990,168.0,11,30,0,0,0
2016,45.0,13,80,19,2,0
2018,75.0,13,2,19,1,0
2017,71.0,13,2,19,1,0
2016,122.0,9,30,12,0,0
2013,97.0,8,80,12,1,0
2009,89.0,6,80,4,1,0
2016,98.0,11,79,10,1,0
2017,115.0,9,30,12,1,0
2004,96.0,11,75,13,1,0
2017,119.0,11,35,12,1,0
2008,1.0,13,80,17,2,1
2014,105.0,10,30,12,1,0
2018,88.0,11,80,0,1,0
2012,94.0,8,11,13,1,0
2016,77.0,12,80,10,1,0
2015,2.0,11,60,8,2,1
2008,1.0,9,14,16,2,1
2018,3.0,11,80,16,2,1
2013,143.0,9,30,0,0,0
2015,127.0,12,31,7,0,0
2017,92.0,7,72,0,1,0
2017,87.0,11,54,13,1,0
2016,83.0,11,80,13,1,0
2015,95.0,8,80,7,1,0
2014,96.0,8,75,0,1,0
2016,3.0,9,80,21,2,1
2016,1.0,9,80,21,2,1
2016,107.0,7,13,0,1,0
2016,100.0,11,13,0,1,0
2014,49.0,10,80,10,2,0
2010,94.0,7,80,0,1,0
2015,101.0,8,80,7,1,0
2004,89.0,6,80,7,1,0
1996,135.0,8,80,12,0,0
1993,107.0,8,80,35,1,0
2018,1.0,11,80,21,2,1
2015,84.0,8,79,0,1,0
1998,110.0,7,80,0,1,0
2008,95.0,8,80,7,1,0
2017,66.0,11,80,10,1,0
2015,83.0,7,80,7,1,0
2016,86.0,8,80,0,1,0
2005,137.0,9,30,7,0,0
2018,87.0,11,80,10,1,0
2013,142.0,11,31,12,0,0
1991,94.0,5,45,7,1,0
2018,135.0,7,80,0,0,0
2018,135.0,7,80,0,0,0
2009,104.0,8,17,0,1,0
2017,97.0,11,80,12,1,0
2003,128.0,7,80,7,0,0
2014,109.0,8,2,0,1,0
2016,73.0,5,80,10,1,0
2016,1.0,11,75,16,2,1
2011,106.0,6,80,12,1,0
2019,94.0,11,80,13,1,0
2016,85.0,5,79,10,1,0
2014,1.0,13,80,17,2,1
1976,98.0,6,80,12,1,0
2013,4.0,11,80,29,2,1
2017,96.0,7,80,7,1,0
2019,75.0,9,79,10,1,0
2007,139.0,7,80,0,0,0
2018,117.0,6,80,0,1,0
2018,95.0,9,79,10,1,0
2018,2.0,13,80,17,2,1
2015,129.0,8,80,12,0,0
2012,94.0,8,80,7,1,0
2018,112.0,11,36,12,1,0
2001,88.0,6,80,4,1,0
2002,100.0,6,80,4,1,0
2003,83.0,6,80,4,1,0
2015,93.0,11,70,0,1,0
2018,103.0,11,80,13,1,0
2019,88.0,9,80,35,1,0
2015,86.0,8,11,0,1,0
2015,88.0,9,11,10,1,0
2017,152.0,7,80,0,0,0
2014,1.0,9,80,23,2,1
2013,106.0,11,79,12,1,0
2015,1.0,11,72,16,2,1
2006,52.0,12,80,10,2,0
2008,98.0,8,80,7,1,0
2018,89.0,9,19,7,1,0
2017,86.0,8,80,13,1,0
2010,106.0,9,30,12,1,0
2010,100.0,11,75,13,1,0
2015,91.0,12,80,10,1,0
2010,1.0,12,80,17,2,1
2017,1.0,14,68,17,2,1
2014,113.0,7,80,13,1,0
2014,100.0,5,2,10,1,0
2015,1.0,11,80,16,2,1
2017,132.0,12,30,7,0,0
2020,96.0,11,80,7,1,0
2019,96.0,7,11,12,1,0
2006,113.0,7,80,7,1,0
2015,1.0,13,21,17,2,1
1992,95.0,6,2,6,1,0
2016,85.0,11,48,10,1,0
1981,106.0,8,80,6,1,0
1996,117.0,8,80,7,1,0
2017,1.0,9,68,8,2,1
2016,123.0,5,7,0,0,0
2018,1.0,12,81,11,2,1
2002,78.0,6,80,4,1,0
2019,95.0,11,80,0,1,0
2015,135.0,5,35,12,0,0
2011,130.0,11,75,7,0,0
2018,115.0,9,30,7,1,0
2014,114.0,11,34,15,1,0
2014,107.0,11,79,12,1,0
2018,1.0,11,68,16,2,1
2019,93.0,11,80,7,1,0
2015,94.0,11,18,12,1,0
2014,85.0,11,30,12,1,0
2019,1.0,13,30,17,2,1
2018,63.0,14,30,4,1,0
2017,104.0,11,80,12,1,0
2014,127.0,12,30,7,0,0
2020,3.0,13,80,17,2,1
2007,113.0,8,80,7,1,0
1972,91.0,8,80,0,1,0
2006,154.0,7,80,0,0,0
2016,1.0,12,79,3,2,1
1999,82.0,7,80,7,1,0
2016,98.0,9,31,12,1,0
2020,1.0,11,80,8,2,1
2017,103.0,11,80,10,1,0
2017,86.0,11,80,10,1,0
2016,92.0,10,80,10,1,0
1977,123.0,12,30,12,0,0
2018,1.0,9,81,16,2,1
2007,116.0,8,80,12,1,0
2017,93.0,8,80,12,1,0
2016,97.0,8,80,7,1,0
2016,108.0,11,13,0,1,0
1980,101.0,8,27,0,1,0
2010,1.0,12,80,17,2,1
1999,177.0,12,30,12,0,0
2008,95.0,9,30,12,1,0
2011,97.0,8,80,7,1,0
2018,2.0,9,21,8,2,1
1993,1.0,11,79,31,2,1
2014,111.0,11,30,0,1,0
2015,81.0,11,21,15,1,0
1999,89.0,3,80,4,1,0
2005,72.0,3,80,4,1,0
2013,112.0,9,19,7,1,0
2016,48.0,14,80,4,2,0
2017,81.0,9,80,10,1,0
2010,137.0,12,30,12,0,0
2016,89.0,11,80,12,1,0
2007,87.0,6,27,4,1,0
1991,88.0,6,80,4,1,0
1990,94.0,6,81,0,1,0
2010,125.0,12,30,7,0,0
2016,67.0,14,80,4,1,0
2017,108.0,11,1,12,1,0
2015,102.0,11,27,12,1,0
2010,1.0,12,45,16,2,1
2003,109.0,8,80,0,1,0
2009,115.0,7,80,0,1,0
2015,98.0,12,21,10,1,0
2017,84.0,11,80,13,1,0
2016,133.0,12,30,7,0,0
2012,121.0,11,79,0,0,0
2015,1.0,14,30,17,2,1
2019,1.0,11,30,34,2,1
2005,8.0,9,80,30,2,1
2018,1.0,11,80,11,2,1
2016,100.0,11,80,10,1,0
2016,117.0,11,45,0,1,0
2018,78.0,9,11,10,1,0
2015,87.0,8,80,12,1,0
2010,2.0,12,81,16,2,1
2016,88.0,14,11,4,1,0
2015,2.0,14,2,17,2,1
2005,93.0,6,80,4,1,0
2011,107.0,6,80,4,1,0
2007,99.0,11,1,12,1,0
2016,140.0,11,68,0,0,0
1995,113.0,7,80,7,1,0
2005,89.0,8,80,13,1,0
1967,8.0,10,80,5,2,1
2019,97.0,6,20,4,1,0
2019,97.0,11,80,10,1,0
2010,108.0,9,19,7,1,0
2014,2.0,12,64,16,2,1
2015,80.0,11,70,7,1,0
2013,90.0,8,11,0,1,0
2000,117.0,8,80,0,1,0
2016,95.0,8,21,0,1,0
2016,86.0,8,79,13,1,0
2009,1.0,9,81,21,2,1
2017,100.0,9,80,12,1,0
2015,87.0,11,79,7,1,0
2016,101.0,11,80,10,1,0
1993,83.0,9,27,0,1,0
2018,89.0,11,80,13,1,0
1942,18.0,9,80,6,2,0
2012,1.0,11,81,16,2,1
2016,1.0,12,7,11,2,1
2011,1.0,9,79,3,2,1
2015,1.0,12,79,3,2,1
2018,72.0,11,80,10,1,0
2016,95.0,11,80,13,1,0
2015,95.0,8,11,13,1,0
2016,98.0,8,80,12,1,0
2001,1.0,10,79,3,2,1
2016,59.0,9,80,10,2,0
2011,1.0,11,79,3,2,1
2010,118.0,8,80,0,1,0
2015,98.0,11,21,12,1,0
2010,111.0,7,80,0,1,0
2009,116.0,7,80,24,1,0
2016,97.0,7,80,13,1,0
2008,95.0,7,79,12,1,0
2007,122.0,8,80,12,0,0
2019,95.0,11,80,12,1,0
2017,93.0,7,33,4,1,0
2006,107.0,7,80,7,1,0
2017,119.0,9,50,12,1,0
2005,119.0,7,80,0,1,0
2007,97.0,7,80,7,1,0
2013,96.0,11,81,7,1,0
1983,103.0,9,27,0,1,0
2017,96.0,7,80,13,1,0
2019,106.0,11,80,14,1,0
2017,109.0,9,34,12,1,0
2018,1.0,11,30,16,2,1
2014,112.0,8,11,12,1,0
1977,96.0,6,80,9,1,0
2017,60.0,11,80,10,1,0
2017,113.0,12,80,12,1,0
2017,126.0,11,19,0,0,0
2016,109.0,9,50,12,1,0
2016,93.0,8,80,13,1,0
2017,1.0,9,2,16,2,1
2010,101.0,11,19,12,1,0
2016,111.0,9,70,12,1,0
2015,107.0,11,45,12,1,0
2013,100.0,6,79,12,1,0
2016,92.0,12,80,4,1,0
1965,103.0,9,80,6,1,0
2011,1.0,12,79,3,2,1
2010,105.0,8,80,12,1,0
2018,103.0,9,80,7,1,0
2016,101.0,7,11,7,1,0
2013,123.0,11,34,12,0,0
2011,114.0,9,19,7,1,0
1996,101.0,8,80,13,1,0
2016,2.0,9,68,16,2,1
2013,99.0,6,80,4,1,0
1994,102.0,8,80,0,1,0
1970,66.0,12,56,7,1,0
1992,112.0,8,79,6,1,0
2016,1.0,12,80,11,2,1
2015,101.0,8,79,7,1,0
2009,99.0,9,30,12,1,0
2011,105.0,11,31,12,1,0
1982,93.0,6,80,4,1,0
2018,121.0,11,30,12,0,0
2016,75.0,11,79,0,1,0
2015,95.0,11,2,12,1,0
2017,100.0,11,3,10,1,0
2015,2.0,14,11,17,2,1
2006,151.0,8,80,12,0,0
2017,78.0,9,1,12,1,0
2017,85.0,9,80,13,1,0
2017,69.0,12,35,10,1,0
2012,84.0,8,80,13,1,0
2013,1.0,9,37,2,2,1
2018,88.0,9,80,10,1,0
2015,86.0,11,80,13,1,0
2009,121.0,12,31,12,0,0
2016,99.0,11,80,35,1,0
2011,1.0,11,11,16,2,1
2016,110.0,8,80,12,1,0
2005,104.0,7,80,0,1,0
2007,95.0,8,80,0,1,0
2015,96.0,11,79,12,1,0
2016,1.0,12,80,11,2,1
2015,106.0,8,80,12,1,0
2017,112.0,11,80,14,1,0
1981,85.0,11,80,6,1,0
2016,107.0,8,79,12,1,0
2016,76.0,8,80,13,1,0
2012,1.0,11,79,3,2,1
2015,95.0,11,79,10,1,0
2018,88.0,11,80,7,1,0
2010,116.0,8,80,12,1,0
2009,121.0,9,50,13,0,0
2009,82.0,8,80,13,1,0
2014,87.0,9,80,12,1,0
2019,46.0,11,7,7,2,0
1996,103.0,6,80,7,1,0
2016,1.0,11,79,3,2,1
1978,97.0,8,27,0,1,0
1994,91.0,6,80,4,1,0
2000,91.0,6,80,4,1,0
1975,101.0,11,27,0,1,0
2008,104.0,7,80,0,1,0
2017,92.0,11,80,10,1,0
2017,113.0,8,79,0,1,0
2014,89.0,11,79,13,1,0
2017,5.0,9,80,31,2,1
2016,115.0,7,80,12,1,0
2016,84.0,12,49,10,1,0
2013,106.0,8,80,12,1,0
2015,2.0,13,79,3,2,1
2007,1.0,12,51,11,2,1
2003,124.0,9,31,7,0,0
2018,83.0,11,80,10,1,0
2019,107.0,11,80,12,1,0
2011,158.0,8,80,12,0,0
2016,1.0,10,30,11,2,1
2018,95.0,11,34,13,1,0
2017,97.0,7,80,7,1,0
2016,97.0,11,80,12,1,0
2009,89.0,8,80,7,1,0
2014,161.0,9,79,12,0,0
2015,205.0,9,80,12,0,0
2015,123.0,9,81,12,0,0
2014,190.0,9,81,12,0,0
2018,136.0,11,68,0,0,0
2018,4.0,12,79,3,2,1
1979,161.0,9,30,0,0,0
2005,133.0,8,80,0,0,0
2013,1.0,5,79,3,2,1
2011,119.0,7,80,0,1,0
2013,1.0,11,80,30,2,1
2017,94.0,8,80,13,1,0
2008,85.0,7,80,13,1,0
2017,108.0,9,70,4,1,0
2018,71.0,11,11,10,1,0
