type,release_year,rating,duration,country,cluster
0,2018,10,86.0,603,1
0,2018,13,70.0,603,3
0,2018,12,66.0,603,3
0,2018,13,72.0,603,3
0,2019,12,111.0,506,1
0,1968,8,166.0,316,2
0,2016,13,135.0,488,2
0,2013,7,92.0,603,1
0,2017,11,87.0,251,1
0,2018,12,92.0,603,1
0,2017,12,89.0,603,1
0,2016,12,93.0,251,1
1,2018,13,1.0,603,0
0,2013,9,90.0,139,1
0,2015,12,76.0,22,3
0,2006,7,86.0,603,1
0,2016,6,111.0,435,1
1,2016,10,1.0,506,0
0,2016,12,124.0,108,2
0,2018,12,93.0,736,1
1,2012,13,1.0,506,0
1,2012,13,1.0,435,0
0,2018,12,139.0,112,2
0,2016,12,91.0,603,1
0,1984,12,86.0,239,1
1,2018,13,3.0,603,0
0,2017,10,122.0,251,2
0,2017,12,96.0,25,1
0,2014,13,88.0,251,1
0,2019,12,93.0,506,1
0,2018,8,90.0,90,1
0,2017,13,103.0,105,1
0,2018,12,102.0,506,1
0,2006,12,105.0,587,1
0,2015,10,117.0,251,1
1,2016,14,1.0,603,0
0,2007,8,126.0,603,2
0,2017,10,89.0,251,1
0,2007,6,82.0,745,3
1,2016,10,1.0,15,0
0,2007,12,82.0,488,3
0,2002,9,98.0,603,1
0,2016,9,96.0,603,1
0,1988,13,108.0,239,1
1,2011,14,1.0,603,0
0,2015,10,91.0,506,1
0,2015,12,163.0,444,2
0,2002,9,112.0,603,1
0,2000,13,137.0,251,2
0,2018,12,89.0,58,1
0,2007,9,86.0,603,1
1,2016,10,2.0,58,0
0,1997,10,187.0,251,2
0,2017,13,109.0,251,1
0,1990,9,77.0,603,3
1,2015,10,7.0,603,0
1,2003,10,1.0,125,0
0,1992,9,84.0,603,1
0,2011,13,140.0,251,2
0,2017,10,68.0,603,3
0,1992,9,117.0,603,1
0,2014,12,105.0,492,1
0,2009,7,91.0,603,1
0,2016,10,104.0,251,1
1,2010,10,1.0,603,0
0,2009,10,114.0,251,1
0,2013,12,112.0,488,1
1,1990,13,5.0,603,0
0,1988,13,48.0,603,3
0,2016,12,95.0,338,1
0,2006,7,89.0,589,1
1,2016,12,3.0,292,0
0,2016,12,108.0,710,1
0,2017,12,72.0,58,3
0,2007,9,109.0,603,1
1,2016,10,5.0,603,0
0,2016,9,105.0,182,1
0,2016,12,92.0,603,1
0,2018,7,95.0,606,1
0,2018,12,108.0,736,1
0,2015,7,85.0,165,1
0,1993,8,126.0,603,2
0,2015,10,118.0,251,1
0,2009,12,125.0,488,2
0,2012,10,112.0,368,1
0,2017,10,96.0,251,1
0,2018,13,81.0,603,3
0,2018,12,81.0,603,3
0,2017,13,92.0,251,1
1,1946,10,1.0,603,0
0,2002,12,127.0,251,2
0,1998,12,81.0,2,3
0,2018,12,133.0,162,2
1,2016,11,1.0,506,0
1,2006,13,1.0,506,0
0,2010,10,81.0,603,3
0,2016,12,108.0,165,1
0,1986,9,120.0,718,2
0,1980,10,149.0,603,2
0,2018,12,92.0,86,1
0,2018,7,96.0,481,1
0,1980,7,114.0,603,1
1,2018,10,8.0,603,0
0,2016,12,77.0,398,3
0,2018,12,90.0,506,1
1,2010,10,1.0,251,0
1,2016,15,1.0,736,0
1,2015,15,1.0,603,0
1,2016,15,1.0,736,0
1,2004,15,1.0,603,0
1,1998,15,1.0,650,0
1,2008,15,1.0,603,0
1,2000,15,1.0,187,0
1,1999,15,1.0,650,0
1,2006,15,1.0,603,0
1,2003,15,1.0,695,0
1,2007,15,1.0,696,0
1,2009,15,1.0,603,0
1,2005,15,1.0,695,0
1,2011,15,1.0,603,0
0,2011,15,24.0,603,0
0,2011,15,46.0,603,3
0,2011,15,24.0,603,0
1,2014,15,1.0,736,0
0,2014,15,55.0,603,3
1,2012,15,1.0,736,0
0,2012,15,24.0,603,0
0,2012,15,23.0,603,0
1,2001,15,1.0,603,0
1,1997,15,1.0,650,0
1,2002,15,1.0,694,0
1,1996,15,1.0,650,0
1,2013,15,1.0,603,0
0,2013,15,24.0,603,0
0,2013,15,24.0,603,0
0,2013,12,106.0,265,1
0,1942,10,52.0,603,3
0,2013,10,127.0,251,2
0,2015,6,86.0,603,1
0,1996,9,131.0,603,2
0,1984,10,93.0,239,1
1,2017,14,1.0,736,0
0,2017,12,97.0,603,1
0,2018,12,84.0,603,3
1,2011,13,1.0,603,0
0,2019,12,83.0,58,3
1,2016,12,2.0,2,0
0,2000,10,165.0,251,2
0,1994,9,154.0,603,2
0,2014,10,158.0,69,2
0,2012,9,89.0,506,1
0,2011,10,149.0,251,2
1,2014,10,3.0,251,0
0,2019,12,96.0,603,1
1,2015,12,1.0,603,0
0,2008,8,106.0,589,1
1,2009,12,1.0,483,0
0,2015,8,128.0,693,2
1,2017,12,1.0,736,0
1,2018,10,1.0,736,0
0,2008,7,98.0,603,1
1,2012,10,1.0,736,0
0,2009,7,99.0,603,1
0,2008,9,113.0,603,1
0,2013,12,71.0,45,3
0,2015,13,83.0,251,3
0,1980,9,129.0,603,2
0,2015,10,117.0,251,1
0,2015,6,93.0,603,1
0,2016,10,124.0,105,2
0,1996,10,177.0,251,2
0,1974,13,104.0,251,1
0,2018,7,113.0,603,1
0,1985,10,178.0,251,2
1,2012,10,1.0,251,0
0,2018,13,90.0,421,1
0,2005,10,154.0,251,2
0,2018,12,122.0,435,2
0,2010,12,115.0,251,1
0,2017,10,126.0,380,2
0,2016,6,88.0,603,1
1,2015,10,1.0,251,0
0,2011,10,99.0,150,1
0,2011,13,144.0,251,2
1,2015,12,1.0,736,0
0,1955,8,111.0,603,1
1,2004,10,1.0,342,0
0,2018,12,73.0,58,3
1,2016,12,4.0,603,0
0,2016,12,81.0,15,3
0,1984,8,114.0,603,1
0,2017,10,112.0,251,1
0,2017,13,80.0,506,3
1,2015,6,13.0,603,0
0,2016,13,24.0,736,0
0,2015,12,100.0,150,1
1,2017,12,2.0,506,0
0,2012,9,96.0,603,1
0,2015,13,88.0,338,1
0,2015,9,95.0,75,1
0,2010,8,112.0,603,1
0,2017,8,112.0,591,1
1,2014,10,6.0,58,0
0,2010,9,97.0,222,1
0,2017,12,97.0,603,1
0,2016,12,94.0,603,1
0,1980,9,97.0,239,1
0,2016,6,118.0,251,1
1,2017,12,1.0,736,0
0,2014,9,95.0,246,1
1,2017,13,1.0,506,0
0,2008,9,120.0,718,2
0,2012,6,84.0,342,1
1,2016,12,4.0,603,0
0,2008,9,101.0,603,1
0,2015,10,103.0,251,1
1,2017,12,5.0,558,0
0,2013,12,83.0,251,3
1,2010,10,1.0,251,0
0,2011,12,107.0,251,1
0,2010,10,136.0,251,2
0,2015,10,96.0,368,1
0,2016,10,45.0,302,3
0,2018,10,92.0,506,1
1,1985,12,1.0,686,0
0,1976,7,120.0,603,2
0,1979,7,119.0,603,2
0,1982,7,100.0,603,1
0,1985,7,92.0,603,1
0,1990,8,104.0,603,1
0,2017,9,93.0,603,1
0,2014,12,98.0,150,1
0,2018,12,80.0,603,3
0,2015,12,79.0,734,3
0,2014,10,122.0,253,2
0,2015,9,118.0,282,1
0,2017,12,89.0,58,1
0,2012,15,26.0,545,0
1,2016,10,3.0,488,0
0,2016,13,62.0,736,3
0,1968,9,137.0,603,2
0,1998,9,121.0,603,2
1,2016,13,8.0,603,0
1,2004,13,1.0,342,0
0,2017,12,103.0,251,1
0,2016,12,92.0,342,1
0,1995,9,89.0,239,1
0,2005,8,97.0,657,1
0,2004,10,134.0,251,2
0,1999,7,116.0,603,1
0,2018,10,110.0,603,1
0,2018,10,88.0,603,1
1,1998,10,3.0,319,0
0,2015,7,93.0,603,1
1,2013,6,1.0,603,0
0,2013,6,72.0,603,3
0,2016,10,141.0,251,2
0,2016,12,82.0,302,3
0,2003,8,117.0,603,1
0,1982,10,118.0,251,2
0,2013,12,91.0,306,1
0,2014,12,105.0,492,1
0,2016,10,94.0,58,1
0,1983,10,137.0,251,2
1,2014,13,1.0,380,0
0,2016,12,61.0,251,3
0,2012,9,86.0,603,1
0,2016,12,118.0,251,1
0,2016,10,173.0,251,2
0,2007,13,152.0,251,2
0,2014,10,99.0,150,1
0,2017,12,110.0,251,1
0,2017,13,116.0,251,1
0,2013,10,107.0,150,1
0,2018,8,109.0,431,1
0,2018,14,65.0,736,3
0,1945,10,32.0,603,0
0,2008,10,122.0,251,2
0,1964,10,228.0,251,2
0,2014,13,86.0,603,1
0,2010,11,72.0,19,3
0,2010,8,102.0,162,1
0,2015,10,140.0,58,2
0,2016,13,145.0,21,2
0,2005,10,126.0,251,2
0,2017,10,133.0,251,2
0,2008,10,141.0,251,2
0,2018,12,78.0,603,3
1,2014,13,1.0,736,0
0,2012,10,150.0,251,2
0,1982,10,153.0,251,2
0,2017,12,83.0,603,3
0,2017,12,95.0,603,1
0,2018,12,93.0,150,1
1,2015,11,1.0,603,0
0,2013,8,126.0,719,2
0,2019,9,95.0,603,1
0,2014,9,99.0,603,1
0,2017,7,93.0,603,1
1,2018,10,7.0,603,0
0,1955,13,93.0,306,1
0,2000,9,88.0,603,1
0,2013,8,88.0,603,1
0,1993,9,195.0,603,2
0,1988,9,120.0,603,2
0,1998,13,77.0,603,3
0,2010,8,112.0,722,1
0,1997,9,121.0,603,2
0,2000,9,117.0,603,1
0,2012,12,90.0,603,1
0,1993,7,110.0,603,1
0,2012,8,86.0,473,1
0,2011,8,95.0,603,1
0,2007,13,101.0,245,1
1,2014,10,1.0,435,0
0,2015,8,111.0,733,1
0,2013,13,54.0,603,3
0,2013,13,54.0,603,3
0,2013,13,54.0,603,3
0,2014,13,55.0,506,3
0,2013,13,54.0,603,3
0,2013,10,55.0,506,3
0,2014,13,55.0,603,3
0,2013,13,55.0,506,3
0,2014,13,55.0,506,3
0,2014,13,55.0,718,3
0,2012,10,102.0,492,1
0,2010,8,106.0,542,1
1,2016,12,1.0,58,0
0,2017,12,69.0,238,3
1,2015,10,1.0,498,0
0,2011,9,85.0,603,1
0,2010,9,146.0,603,2
0,2008,9,145.0,603,2
0,2016,17,103.0,531,1
0,1999,9,111.0,342,1
0,2019,12,125.0,603,2
1,2016,12,1.0,296,0
0,2011,10,115.0,251,1
1,1986,10,1.0,310,0
0,2002,12,168.0,251,2
0,2012,10,109.0,251,1
0,2002,13,148.0,251,2
0,2002,10,92.0,239,1
0,2011,8,91.0,603,1
0,2008,10,135.0,251,2
0,2019,13,71.0,603,3
0,2010,9,112.0,603,1
1,2017,10,4.0,589,0
0,2009,8,128.0,661,2
0,1990,12,168.0,251,2
0,2016,14,45.0,603,3
0,2018,14,75.0,15,3
0,2017,14,71.0,15,3
0,2016,10,122.0,251,2
0,2013,9,97.0,603,1
0,2009,7,89.0,717,1
0,2016,12,98.0,589,1
0,2017,10,115.0,271,1
0,2004,12,96.0,488,1
0,2017,12,119.0,307,1
1,2008,14,1.0,603,0
0,2014,11,105.0,251,1
0,2018,12,88.0,603,1
0,2012,9,94.0,64,1
0,2016,13,77.0,603,3
1,2015,12,2.0,407,0
1,2008,10,1.0,123,0
1,2018,12,3.0,637,0
0,2013,10,143.0,251,2
0,2015,13,127.0,272,2
0,2017,8,92.0,480,1
0,2017,12,87.0,385,1
0,2016,12,83.0,603,3
0,2015,9,95.0,603,1
0,2014,9,96.0,489,1
1,2016,10,3.0,603,0
1,2016,10,1.0,603,0
0,2016,8,107.0,109,1
0,2016,12,100.0,108,1
0,2014,11,49.0,643,3
0,2010,8,94.0,603,1
0,2015,9,101.0,603,1
0,2004,7,89.0,603,1
0,1996,9,135.0,603,2
0,1993,9,107.0,603,1
1,2018,12,1.0,603,0
0,2015,9,84.0,570,1
0,1998,8,110.0,603,1
0,2008,9,95.0,603,1
0,2017,12,66.0,603,3
0,2015,8,83.0,603,3
0,2016,9,86.0,603,1
0,2005,10,137.0,251,2
0,2018,12,87.0,603,1
0,2013,12,142.0,272,2
0,1991,6,94.0,342,1
0,2018,8,135.0,603,2
0,2018,8,135.0,603,2
0,2009,9,104.0,131,1
0,2017,12,97.0,603,1
0,2003,8,128.0,603,2
0,2014,9,109.0,27,1
0,2016,6,73.0,603,3
1,2016,12,1.0,488,0
0,2011,7,106.0,603,1
0,2019,12,94.0,603,1
0,2016,6,85.0,506,1
1,2014,14,1.0,603,0
0,1976,7,98.0,603,1
1,2013,12,4.0,603,0
0,2017,8,96.0,603,1
0,2019,10,75.0,506,3
0,2007,8,139.0,603,2
0,2018,7,117.0,603,1
0,2018,10,95.0,506,1
1,2018,14,2.0,603,0
0,2015,9,129.0,603,2
0,2012,9,94.0,643,1
0,2018,12,112.0,318,1
0,2001,7,88.0,603,1
0,2002,7,100.0,603,1
0,2003,7,83.0,603,3
0,2015,12,93.0,444,1
0,2018,12,103.0,603,1
0,2019,10,88.0,603,1
0,2015,9,86.0,58,1
0,2015,10,88.0,94,1
0,2017,8,152.0,603,2
1,2014,10,1.0,603,0
0,2013,12,106.0,506,1
1,2015,12,1.0,475,0
0,2006,13,52.0,603,3
0,2008,9,98.0,603,1
0,2018,10,89.0,150,1
0,2017,9,86.0,603,1
0,2010,10,106.0,251,1
0,2010,12,100.0,488,1
0,2015,13,91.0,603,1
1,2010,13,1.0,621,0
1,2017,15,1.0,435,0
0,2014,8,113.0,603,1
0,2014,6,100.0,29,1
1,2015,12,1.0,603,0
0,2017,13,132.0,251,2
0,2020,12,96.0,603,1
0,2019,8,96.0,58,1
0,2006,8,113.0,718,1
1,2015,14,1.0,207,0
0,1992,7,95.0,26,1
0,2016,12,85.0,355,1
0,1981,9,106.0,603,1
0,1996,9,117.0,603,1
1,2017,10,1.0,435,0
0,2016,6,123.0,45,2
1,2018,13,1.0,736,0
0,2002,7,78.0,603,3
0,2019,12,95.0,603,1
0,2015,6,135.0,306,2
0,2011,12,130.0,488,2
0,2018,10,115.0,251,1
0,2014,12,114.0,296,1
0,2014,12,107.0,536,1
1,2018,12,1.0,435,0
0,2019,12,93.0,603,1
0,2015,12,94.0,147,1
0,2014,12,85.0,254,1
1,2019,14,1.0,251,0
0,2018,15,63.0,251,3
0,2017,12,104.0,603,1
0,2014,13,127.0,251,2
1,2020,14,3.0,708,0
0,2007,9,113.0,603,1
0,1972,9,91.0,603,1
0,2006,8,154.0,603,2
1,2016,13,1.0,506,0
0,1999,8,82.0,603,3
0,2016,10,98.0,272,1
1,2020,12,1.0,603,0
0,2017,12,103.0,603,1
0,2017,12,86.0,603,1
0,2016,11,92.0,603,1
0,1977,13,123.0,251,2
1,2018,10,1.0,736,0
0,2007,9,116.0,718,1
0,2017,9,93.0,621,1
0,2016,9,97.0,712,1
0,2016,12,108.0,108,1
0,1980,9,101.0,239,1
1,2010,13,1.0,603,0
0,1999,13,177.0,251,2
0,2008,10,95.0,251,1
0,2011,9,97.0,656,1
1,2018,10,2.0,206,0
1,1993,12,1.0,589,0
0,2014,12,111.0,251,1
0,2015,12,81.0,162,3
0,1999,3,89.0,603,1
0,2005,3,72.0,603,3
0,2013,10,112.0,150,1
0,2016,15,48.0,603,3
0,2017,10,81.0,603,3
0,2010,13,137.0,251,2
0,2016,12,89.0,603,1
0,2007,7,87.0,246,1
0,1991,7,88.0,667,1
0,1990,7,94.0,736,1
0,2010,13,125.0,251,2
0,2016,15,67.0,688,3
0,2017,12,108.0,7,1
0,2015,12,102.0,239,1
1,2010,13,1.0,342,0
0,2003,9,109.0,660,1
0,2009,8,115.0,662,1
0,2015,13,98.0,162,1
0,2017,12,84.0,603,3
0,2016,13,133.0,251,2
0,2012,12,121.0,555,2
1,2015,15,1.0,251,0
1,2019,12,1.0,251,0
1,2005,10,8.0,603,0
1,2018,12,1.0,603,0
0,2016,12,100.0,603,1
0,2016,12,117.0,349,1
0,2018,10,78.0,58,3
0,2015,9,87.0,603,1
1,2010,13,2.0,736,0
0,2016,15,88.0,58,1
1,2015,15,2.0,15,0
0,2005,7,93.0,603,1
0,2011,7,107.0,697,1
0,2007,12,99.0,2,1
0,2016,12,140.0,435,2
0,1995,8,113.0,603,1
0,2005,9,89.0,603,1
1,1967,11,8.0,603,0
0,2019,7,97.0,161,1
0,2019,12,97.0,603,1
0,2010,10,108.0,150,1
1,2014,13,2.0,419,0
0,2015,12,80.0,457,3
0,2013,9,90.0,86,1
0,2000,9,117.0,621,1
0,2016,9,95.0,177,1
0,2016,9,86.0,589,1
1,2009,10,1.0,736,0
0,2017,10,100.0,603,1
0,2015,12,87.0,506,1
0,2016,12,101.0,603,1
0,1993,10,83.0,239,3
0,2018,12,89.0,603,1
0,1942,10,18.0,603,0
1,2012,12,1.0,736,0
1,2016,13,1.0,45,0
1,2011,10,1.0,506,0
1,2015,13,1.0,506,0
0,2018,12,72.0,603,3
0,2016,12,95.0,603,1
0,2015,9,95.0,86,1
0,2016,9,98.0,603,1
1,2001,11,1.0,506,0
0,2016,10,59.0,603,3
1,2011,12,1.0,506,0
0,2010,9,118.0,603,1
0,2015,12,98.0,162,1
0,2010,8,111.0,603,1
0,2009,8,116.0,603,1
0,2016,8,97.0,623,1
0,2008,8,95.0,589,1
0,2007,9,122.0,603,2
0,2019,12,95.0,603,1
0,2017,8,93.0,281,1
0,2006,8,107.0,603,1
0,2017,10,119.0,368,1
0,2005,8,119.0,640,1
0,2007,8,97.0,603,1
0,2013,12,96.0,736,1
0,1983,10,103.0,239,1
0,2017,8,96.0,632,1
0,2019,12,106.0,603,1
0,2017,10,109.0,297,1
1,2018,12,1.0,251,0
0,2014,9,112.0,58,1
0,1977,7,96.0,603,1
0,2017,12,60.0,603,3
0,2017,13,113.0,603,1
0,2017,12,126.0,150,2
0,2016,10,109.0,368,1
0,2016,9,93.0,603,1
1,2017,10,1.0,15,0
0,2010,12,101.0,150,1
0,2016,10,111.0,462,1
0,2015,12,107.0,346,1
0,2013,7,100.0,589,1
0,2016,13,92.0,603,1
0,1965,10,103.0,603,1
1,2011,13,1.0,506,0
0,2010,9,105.0,603,1
0,2018,10,103.0,603,1
0,2016,8,101.0,58,1
0,2013,12,123.0,299,2
0,2011,10,114.0,150,1
0,1996,9,101.0,603,1
1,2016,10,2.0,435,0
0,2013,7,99.0,603,1
0,1994,9,102.0,603,1
0,1970,13,66.0,394,3
0,1992,9,112.0,564,1
1,2016,13,1.0,603,0
0,2015,9,101.0,589,1
0,2009,10,99.0,251,1
0,2011,12,105.0,272,1
0,1982,7,93.0,718,1
0,2018,12,121.0,251,2
0,2016,12,75.0,506,3
0,2015,12,95.0,15,1
0,2017,12,100.0,35,1
1,2015,15,2.0,59,0
0,2006,9,151.0,667,2
0,2017,10,78.0,4,3
0,2017,10,85.0,603,1
0,2017,13,69.0,316,3
0,2012,9,84.0,603,1
1,2013,10,1.0,319,0
0,2018,10,88.0,603,1
0,2015,12,86.0,603,1
0,2009,13,121.0,272,2
0,2016,12,99.0,667,1
1,2011,12,1.0,58,0
0,2016,9,110.0,603,1
0,2005,8,104.0,603,1
0,2007,9,95.0,603,1
0,2015,12,96.0,567,1
1,2016,13,1.0,603,0
0,2015,9,106.0,603,1
0,2017,12,112.0,603,1
0,1981,12,85.0,603,1
0,2016,9,107.0,589,1
0,2016,9,76.0,603,3
1,2012,12,1.0,506,0
0,2015,12,95.0,506,1
0,2018,12,88.0,603,1
0,2010,9,116.0,603,1
0,2009,10,121.0,368,2
0,2009,9,82.0,603,3
0,2014,10,87.0,666,1
0,2019,12,46.0,45,3
0,1996,7,103.0,603,1
1,2016,12,1.0,506,0
0,1978,9,97.0,239,1
0,1994,7,91.0,603,1
0,2000,7,91.0,603,1
0,1975,12,101.0,239,1
0,2008,8,104.0,632,1
0,2017,12,92.0,603,1
0,2017,9,113.0,525,1
0,2014,12,89.0,506,1
1,2017,10,5.0,603,0
0,2016,8,115.0,664,1
0,2016,13,84.0,363,3
0,2013,9,106.0,603,1
1,2015,14,2.0,589,0
1,2007,13,1.0,370,0
0,2003,10,124.0,272,2
0,2018,12,83.0,603,3
0,2019,12,107.0,603,1
0,2011,9,158.0,713,2
1,2016,11,1.0,251,0
0,2018,12,95.0,296,1
0,2017,8,97.0,603,1
0,2016,12,97.0,603,1
0,2009,9,89.0,603,1
0,2014,10,161.0,600,2
0,2015,10,205.0,731,2
0,2015,10,123.0,736,2
0,2014,10,190.0,736,2
0,2018,12,136.0,435,2
1,2018,13,4.0,506,0
0,1979,10,161.0,251,2
0,2005,9,133.0,606,2
1,2013,6,1.0,506,0
0,2011,8,119.0,603,1
1,2013,12,1.0,603,0
0,2017,9,94.0,603,1
0,2008,8,85.0,603,1
0,2017,10,108.0,448,1
0,2018,12,71.0,58,3
0,2011,8,147.0,603,2
0,2017,12,88.0,58,1
0,2015,12,99.0,444,1
0,2017,12,96.0,603,1
0,2016,9,97.0,603,1
0,2005,10,92.0,488,1
1,2015,13,1.0,736,0
0,2016,10,79.0,603,3
1,2015,13,3.0,251,0
0,2013,13,53.0,251,3
0,2017,9,94.0,58,1
0,2014,7,123.0,675,2
1,2015,13,1.0,506,0
0,2018,8,103.0,589,1
0,2016,8,111.0,603,1
0,2009,8,123.0,517,2
1,2010,12,3.0,506,0
0,2014,12,100.0,342,1
0,2018,11,75.0,134,3
0,2018,7,118.0,603,1
0,1995,7,96.0,603,1
0,2009,9,108.0,603,1
0,2016,12,99.0,506,1
0,2018,12,103.0,506,1
0,2009,8,99.0,603,1
1,2018,12,2.0,506,0
0,2015,12,100.0,603,1
1,2008,12,1.0,736,0
0,2011,8,105.0,531,1
0,2015,10,52.0,162,3
1,2010,13,1.0,603,0
0,2007,8,106.0,603,1
1,2010,15,1.0,257,0
0,2013,13,90.0,272,1
0,2017,8,95.0,603,1
1,2019,13,1.0,736,0
0,2010,9,118.0,590,1
1,2009,12,6.0,86,0
1,2017,12,1.0,435,0
0,2006,7,98.0,603,1
0,2017,7,86.0,603,1
0,2016,12,84.0,41,3
0,1992,9,93.0,15,1
0,2010,8,88.0,206,1
0,2016,9,131.0,603,2
0,2018,12,44.0,45,3
0,2014,13,96.0,506,1
0,2018,10,70.0,603,3
0,2019,7,88.0,603,1
0,2017,12,87.0,603,1
0,2016,10,118.0,251,1
1,2013,10,1.0,736,0
0,2017,9,89.0,86,1
0,2018,7,85.0,603,1
0,2015,7,107.0,176,1
0,2006,9,138.0,212,2
1,2015,10,1.0,603,0
0,2015,9,119.0,290,1
0,2017,9,93.0,279,1
0,2019,13,87.0,603,1
0,1974,9,121.0,603,2
0,2008,7,95.0,603,1
0,2014,8,103.0,142,1
0,2003,8,201.0,367,2
0,2002,8,179.0,367,2
0,2008,8,87.0,551,1
0,2016,10,98.0,506,1
0,1982,10,82.0,394,3
0,1993,10,85.0,239,1
0,2017,13,90.0,610,1
1,2012,13,1.0,601,0
0,2009,10,68.0,603,3
0,1998,8,138.0,659,2
0,1999,9,136.0,603,2
0,2003,9,138.0,603,2
0,2003,9,129.0,603,2
0,2018,10,116.0,603,1
0,2017,12,130.0,435,2
0,1944,13,40.0,603,3
0,2009,9,94.0,718,1
1,2015,10,1.0,603,0
1,2016,13,5.0,603,0
1,2012,11,2.0,162,0
1,2017,12,3.0,444,0
0,2016,12,104.0,134,1
0,2016,9,91.0,621,1
0,2015,12,70.0,363,3
1,2018,12,1.0,603,0
1,2017,12,1.0,470,0
0,2011,7,104.0,603,1
1,2015,12,1.0,506,0
0,2017,13,115.0,302,1
0,1991,8,85.0,736,1
0,1988,8,85.0,603,1
0,1984,7,138.0,603,2
0,1944,10,40.0,603,3
1,2021,12,1.0,603,0
0,2018,12,82.0,58,3
1,2017,10,1.0,603,0
0,2016,10,90.0,212,1
0,2018,7,99.0,603,1
1,2012,10,9.0,603,0
0,2014,9,91.0,603,1
0,2008,13,106.0,388,1
0,2010,8,108.0,603,1
0,2001,9,94.0,506,1
0,2016,6,87.0,506,1
0,1997,9,124.0,603,2
0,1993,8,141.0,603,2
0,2018,10,93.0,736,1
0,2012,8,103.0,603,1
0,2004,8,141.0,589,2
0,2013,9,155.0,212,2
0,2006,7,93.0,639,1
0,2014,3,78.0,603,3
0,2017,9,118.0,425,1
0,2012,7,88.0,589,1
0,2012,9,140.0,603,2
0,2015,12,124.0,251,2
0,2012,12,110.0,150,1
0,2004,3,100.0,603,1
0,2017,10,96.0,86,1
0,2004,12,116.0,435,1
0,2014,9,91.0,718,1
0,2004,7,111.0,639,1
0,2009,3,98.0,603,1
0,2017,12,125.0,435,2
0,2019,10,76.0,603,3
0,2006,8,117.0,603,1
0,2018,12,90.0,603,1
1,2009,13,1.0,58,0
0,2008,13,119.0,272,1
0,1997,8,136.0,656,2
1,2016,10,1.0,603,0
0,2010,13,52.0,251,3
1,2006,12,1.0,506,0
0,2015,13,81.0,628,3
0,2016,12,77.0,603,3
0,2017,10,120.0,603,1
0,2016,12,102.0,363,1
0,2015,10,90.0,736,1
1,2015,12,1.0,162,0
0,2016,12,90.0,584,1
0,2016,12,92.0,417,1
0,2011,10,93.0,150,1
0,2002,8,116.0,603,1
0,2014,9,107.0,506,1
0,2016,6,87.0,603,1
0,1994,8,111.0,603,1
1,2017,10,1.0,407,0
0,2016,12,101.0,506,1
0,2011,8,91.0,603,1
0,2014,9,103.0,30,1
0,2011,9,120.0,718,2
0,2015,9,90.0,603,1
0,2014,9,92.0,146,1
0,2012,8,99.0,15,1
0,2001,9,124.0,216,2
0,2015,8,111.0,603,1
0,2016,11,32.0,603,0
0,2019,7,86.0,650,1
0,2014,9,104.0,603,1
1,2015,13,1.0,603,0
0,2014,12,123.0,251,2
0,2017,12,105.0,603,1
0,1955,10,97.0,302,1
0,2014,8,97.0,603,1
0,2015,6,90.0,342,1
0,2013,10,163.0,272,2
1,2017,12,3.0,498,0
0,2010,8,121.0,603,2
0,2016,8,120.0,603,1
0,2013,9,95.0,603,1
0,1978,12,84.0,394,1
0,2010,7,94.0,603,1
0,2019,12,94.0,506,1
0,2015,9,122.0,603,2
1,2017,10,2.0,603,0
1,2017,10,1.0,603,0
0,2017,10,90.0,603,1
0,2015,12,91.0,506,1
0,2017,9,89.0,603,1
1,1989,15,1.0,621,0
0,2018,10,98.0,603,1
0,2009,9,106.0,718,1
0,1999,9,139.0,603,2
0,1974,9,83.0,603,1
0,2013,10,96.0,150,1
0,2016,10,94.0,603,1
0,2017,11,58.0,506,3
0,2002,8,96.0,717,1
0,2009,8,107.0,603,1
1,2016,12,1.0,603,0
0,2017,9,104.0,603,1
0,1996,9,94.0,603,1
0,2016,12,108.0,506,1
0,2015,9,91.0,603,1
0,2016,10,58.0,506,3
1,2010,12,4.0,283,0
0,2002,8,99.0,603,1
1,1963,10,4.0,603,0
0,2009,9,96.0,603,1
0,2011,12,93.0,488,1
1,2017,12,1.0,736,0
1,2009,10,1.0,603,0
0,2016,12,106.0,39,1
0,2013,8,103.0,603,1
0,2015,8,91.0,603,1
1,2017,12,1.0,603,0
0,2015,10,98.0,150,1
1,2007,10,1.0,603,0
0,2014,9,111.0,30,1
0,2007,7,112.0,366,1
0,1998,8,90.0,603,1
0,2006,13,101.0,388,1
0,2017,10,98.0,368,1
1,2005,10,7.0,603,0
0,2015,9,92.0,520,1
0,2018,10,88.0,603,1
1,2010,12,1.0,105,0
0,2016,12,47.0,506,3
0,2016,13,100.0,296,1
0,2017,12,114.0,162,1
0,1999,8,128.0,589,2
0,2018,13,53.0,506,3
0,2017,10,89.0,58,1
1,2009,13,1.0,483,0
0,2016,12,83.0,279,3
0,1985,10,85.0,239,1
0,2016,13,94.0,58,1
0,2017,10,104.0,251,1
0,1988,8,89.0,603,1
0,2016,10,86.0,603,1
1,2014,10,1.0,488,0
1,2015,10,1.0,435,0
0,2017,13,107.0,105,1
0,2015,6,77.0,38,3
0,2015,12,123.0,271,2
0,2017,12,122.0,488,2
0,2017,8,131.0,603,2
0,2011,15,77.0,621,3
0,2010,6,125.0,506,2
0,2010,6,125.0,509,2
0,2016,12,88.0,241,1
0,2010,10,96.0,736,1
